ObjectName,x_pos,y_pos,z_pos,w_qua,x_qua,y_qua,z_qua
MatineeCam_SM_2_PhysXCar_camera_front_right,-20.706998825073242,101.45286560058594,0.023414671421051025,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_3_PhysXCar_camera_front_right,-20.706998825073242,101.45286560058594,0.023414671421051025,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_4_PhysXCar_camera_front_right,-20.706998825073242,101.45286560058594,0.023414671421051025,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_5_PhysXCar_camera_front_right,-20.706998825073242,101.45286560058594,0.023414671421051025,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_6_PhysXCar_camera_front_right,-20.706998825073242,101.45286560058594,0.023414671421051025,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
Cone_7_PhysXCar_camera_front_right,-20.706998825073242,101.45286560058594,0.023414671421051025,0.45634162425994873,-0.541377067565918,0.46295619010925293,0.5332305431365967
MatineeCam_SM_8_PhysXCar_camera_front_right,-20.706998825073242,101.45286560058594,0.023414671421051025,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_9_PhysXCar_camera_front_right,-20.706998825073242,101.45286560058594,0.023414671421051025,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_10_PhysXCar_camera_front_right,-20.706998825073242,101.45286560058594,0.023414671421051025,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_11_PhysXCar_camera_front_right,-20.706998825073242,101.45286560058594,0.023414671421051025,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
SM_CineCam_0_PhysXCar_camera_driver,-20.019145965576172,99.48653411865234,-0.17206496000289917,0.0776548758149147,0.0007659784751012921,-0.007380553521215916,-0.9969527125358582
MatineeCam_SM_1_PhysXCar_camera_driver,-20.026203155517578,99.53162384033203,-0.19674474000930786,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_2_PhysXCar_camera_driver,-20.026203155517578,99.53162384033203,-0.19674474000930786,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_3_PhysXCar_camera_driver,-20.026203155517578,99.53162384033203,-0.19674474000930786,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_4_PhysXCar_camera_driver,-20.026203155517578,99.53162384033203,-0.19674474000930786,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_5_PhysXCar_camera_driver,-20.026203155517578,99.53162384033203,-0.19674474000930786,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_6_PhysXCar_camera_driver,-20.026203155517578,99.53162384033203,-0.19674474000930786,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
Cone_7_PhysXCar_camera_driver,-20.026203155517578,99.53162384033203,-0.19674474000930786,0.45634162425994873,-0.541377067565918,0.46295619010925293,0.5332305431365967
MatineeCam_SM_8_PhysXCar_camera_driver,-20.026203155517578,99.53162384033203,-0.19674474000930786,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_9_PhysXCar_camera_driver,-20.026203155517578,99.53162384033203,-0.19674474000930786,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_10_PhysXCar_camera_driver,-20.026203155517578,99.53162384033203,-0.19674474000930786,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
MatineeCam_SM_11_PhysXCar_camera_driver,-20.026203155517578,99.53162384033203,-0.19674474000930786,0.6500416994094849,-0.005760468076914549,0.004677210934460163,0.7598623037338257
SM_CineCam_0_PhysXCar_camera_back_center,-19.971391677856445,97.56669616699219,0.1061175987124443,0.9969527125358582,-0.007380553521215916,-0.0007659784751012921,0.0776548758149147
MatineeCam_SM_1_PhysXCar_camera_back_center,-19.96420669555664,97.52090454101562,0.0828026533126831,0.7598623037338257,-0.004677210934460163,-0.005760468076914549,-0.6500416994094849
MatineeCam_SM_2_PhysXCar_camera_back_center,-19.96420669555664,97.52090454101562,0.0828026533126831,0.7598623037338257,-0.004677210934460163,-0.005760468076914549,-0.6500416994094849
MatineeCam_SM_3_PhysXCar_camera_back_center,-19.96420669555664,97.52090454101562,0.0828026533126831,0.7598623037338257,-0.004677210934460163,-0.005760468076914549,-0.6500416994094849
MatineeCam_SM_4_PhysXCar_camera_back_center,-19.96420669555664,97.52090454101562,0.0828026533126831,0.7598623037338257,-0.004677210934460163,-0.005760468076914549,-0.6500416994094849
MatineeCam_SM_5_PhysXCar_camera_back_center,-19.96420669555664,97.52090454101562,0.0828026533126831,0.7598623037338257,-0.004677210934460163,-0.005760468076914549,-0.6500416994094849
MatineeCam_SM_6_PhysXCar_camera_back_center,-19.96420669555664,97.52090454101562,0.0828026533126831,0.7598623037338257,-0.004677210934460163,-0.005760468076914549,-0.6500416994094849
Cone_7_PhysXCar_camera_back_center,-19.96420669555664,97.52090454101562,0.0828026533126831,0.541377067565918,0.45634162425994873,0.5332305431365967,-0.46295619010925293
MatineeCam_SM_8_PhysXCar_camera_back_center,-19.96420669555664,97.52090454101562,0.0828026533126831,0.7598623037338257,-0.004677210934460163,-0.005760468076914549,-0.6500416994094849
MatineeCam_SM_9_PhysXCar_camera_back_center,-19.96420669555664,97.52090454101562,0.0828026533126831,0.7598623037338257,-0.004677210934460163,-0.005760468076914549,-0.6500416994094849
MatineeCam_SM_10_PhysXCar_camera_back_center,-19.96420669555664,97.52090454101562,0.0828026533126831,0.7598623037338257,-0.004677210934460163,-0.005760468076914549,-0.6500416994094849
MatineeCam_SM_11_PhysXCar_camera_back_center,-19.96420669555664,97.52090454101562,0.0828026533126831,0.7598623037338257,-0.004677210934460163,-0.005760468076914549,-0.6500416994094849
