ObjectName,x_pos,y_pos,z_pos,w_qua,x_qua,y_qua,z_qua
MatineeCam_SM_6_PhysXCar_camera_driver,-0.008487491868436337,-0.2490038126707077,-0.20179800689220428,0.9999821782112122,2.7200247131986544e-05,0.005971631966531277,-7.131472375476733e-05
Cone_7_PhysXCar_camera_driver,-0.008487491868436337,-0.2490038126707077,-0.20179800689220428,0.702871561050415,6.966060027480125e-05,0.7113167643547058,-3.1193645554594696e-05
MatineeCam_SM_8_PhysXCar_camera_driver,-0.008487491868436337,-0.2490038126707077,-0.20179800689220428,0.9999821782112122,2.7200247131986544e-05,0.005971631966531277,-7.131472375476733e-05
MatineeCam_SM_9_PhysXCar_camera_driver,-0.008487491868436337,-0.2490038126707077,-0.20179800689220428,0.9999821782112122,2.7200247131986544e-05,0.005971631966531277,-7.131472375476733e-05
MatineeCam_SM_10_PhysXCar_camera_driver,-0.008487491868436337,-0.2490038126707077,-0.20179800689220428,0.9999821782112122,2.7200247131986544e-05,0.005971631966531277,-7.131472375476733e-05
MatineeCam_SM_11_PhysXCar_camera_driver,-0.008487491868436337,-0.2490038126707077,-0.20179800689220428,0.9999821782112122,2.7200247131986544e-05,0.005971631966531277,-7.131472375476733e-05
SM_CineCam_0_PhysXCar_camera_back_center,-1.9590399265289307,0.0012590938713401556,0.09553255885839462,0.7070437669754028,-0.004203347954899073,0.004241814836859703,-0.7071446180343628
MatineeCam_SM_1_PhysXCar_camera_back_center,-2.0053231716156006,0.001266965758986771,0.07208365201950073,7.131472375476733e-05,0.005971631966531277,-2.7200247131986544e-05,0.9999821782112122
MatineeCam_SM_2_PhysXCar_camera_back_center,-2.0053231716156006,0.001266965758986771,0.07208365201950073,7.131472375476733e-05,0.005971631966531277,-2.7200247131986544e-05,0.9999821782112122
MatineeCam_SM_3_PhysXCar_camera_back_center,-2.0053231716156006,0.001266965758986771,0.07208365201950073,7.131472375476733e-05,0.005971631966531277,-2.7200247131986544e-05,0.9999821782112122
MatineeCam_SM_4_PhysXCar_camera_back_center,-2.0053231716156006,0.001266965758986771,0.07208365201950073,7.131472375476733e-05,0.005971631966531277,-2.7200247131986544e-05,0.9999821782112122
MatineeCam_SM_5_PhysXCar_camera_back_center,-2.0053231716156006,0.001266965758986771,0.07208365201950073,7.131472375476733e-05,0.005971631966531277,-2.7200247131986544e-05,0.9999821782112122
MatineeCam_SM_6_PhysXCar_camera_back_center,-2.0053231716156006,0.001266965758986771,0.07208365201950073,7.131472375476733e-05,0.005971631966531277,-2.7200247131986544e-05,0.9999821782112122
Cone_7_PhysXCar_camera_back_center,-2.0053231716156006,0.001266965758986771,0.07208365201950073,6.966060027480125e-05,-0.702871561050415,3.1193645554594696e-05,0.7113167643547058
MatineeCam_SM_8_PhysXCar_camera_back_center,-2.0053231716156006,0.001266965758986771,0.07208365201950073,7.131472375476733e-05,0.005971631966531277,-2.7200247131986544e-05,0.9999821782112122
MatineeCam_SM_9_PhysXCar_camera_back_center,-2.0053231716156006,0.001266965758986771,0.07208365201950073,7.131472375476733e-05,0.005971631966531277,-2.7200247131986544e-05,0.9999821782112122
MatineeCam_SM_10_PhysXCar_camera_back_center,-2.0053231716156006,0.001266965758986771,0.07208365201950073,7.131472375476733e-05,0.005971631966531277,-2.7200247131986544e-05,0.9999821782112122
MatineeCam_SM_11_PhysXCar_camera_back_center,-2.0053231716156006,0.001266965758986771,0.07208365201950073,7.131472375476733e-05,0.005971631966531277,-2.7200247131986544e-05,0.9999821782112122
