ObjectName,x_pos,y_pos,z_pos,w_qua,x_qua,y_qua,z_qua
Floor,0.0,0.0,0.9200068712234497,1.0,-0.0,0.0,0.0
SkySphere,0.0,0.0,1.120006799697876,1.0,-0.0,0.0,0.0
SegmentationActor2,5.699999809265137,-1.1999999284744263,0.22000686824321747,1.0,-0.0,0.0,0.0
SegmentationActor3,5.699999809265137,0.7999999523162842,0.22000686824321747,1.0,-0.0,0.0,0.0
SegmentationActor_2,5.699999809265137,-2.700000047683716,0.22000686824321747,1.0,-0.0,0.0,0.0
CameraActor_0,0.0,0.0,1.120006799697876,1.0,-0.0,0.0,0.0
MatineeCam_SM_0_ExternalCamera,-7.396692276000977,-0.15622824430465698,2.9108352661132812,0.9574101567268372,-0.0029418538324534893,0.28849703073501587,0.011255437508225441
MatineeCam_SM_1_ExternalCamera,-7.396692276000977,-0.15622824430465698,2.9108352661132812,0.9574101567268372,-0.0029418538324534893,0.28849703073501587,0.011255437508225441
MatineeCam_SM_2_ExternalCamera,-7.396692276000977,-0.15622824430465698,2.9108352661132812,0.9574101567268372,-0.0029418538324534893,0.28849703073501587,0.011255437508225441
MatineeCam_SM_3_ExternalCamera,-7.396692276000977,-0.15622824430465698,2.9108352661132812,0.9574101567268372,-0.0029418538324534893,0.28849703073501587,0.011255437508225441
MatineeCam_SM_4_ExternalCamera,-7.396692276000977,-0.15622824430465698,2.9108352661132812,0.9574101567268372,-0.0029418538324534893,0.28849703073501587,0.011255437508225441
MatineeCam_SM_5_ExternalCamera,-7.396692276000977,-0.15622824430465698,2.9108352661132812,0.9574101567268372,-0.0029418538324534893,0.28849703073501587,0.011255437508225441
MatineeCam_SM_6_ExternalCamera,-7.396692276000977,-0.15622824430465698,2.9108352661132812,0.9574101567268372,-0.0029418538324534893,0.28849703073501587,0.011255437508225441
Cone_7_ExternalCamera,-7.396692276000977,-0.15622824430465698,2.9108352661132812,-0.47299259901046753,0.010038955137133598,-0.8809896111488342,-0.005878527648746967
MatineeCam_SM_8_ExternalCamera,-7.396692276000977,-0.15622824430465698,2.9108352661132812,0.9574101567268372,-0.0029418538324534893,0.28849703073501587,0.011255437508225441
MatineeCam_SM_9_ExternalCamera,-7.396692276000977,-0.15622824430465698,2.9108352661132812,0.9574101567268372,-0.0029418538324534893,0.28849703073501587,0.011255437508225441
vehicle1,0.1697816103696823,0.02227649837732315,-0.03751777485013008,0.9286226630210876,-0.003911635838449001,0.3708430826663971,0.010956209152936935
testBeacon_1:1,0.0,-0.5,-0.09999999403953552,3.5762786865234375e-07,1.0,0.0,0.0
testBeacon_2:1,0.0,0.0,-0.0,3.5762786865234375e-07,0.0,-0.0,-1.0
testBeacon_3:1,0.0,0.5,-0.0,3.5762786865234375e-07,0.0,-0.0,-1.0
MatineeCam_SM_0_vehicle1_camera_front_center,0.9305421113967896,0.04177987948060036,-2.1401026248931885,0.9286226630210876,-0.003911635838449001,0.3708430826663971,0.010956209152936935
MatineeCam_SM_1_vehicle1_camera_front_center,0.9305421113967896,0.04177987948060036,-2.1401026248931885,0.9286226630210876,-0.003911635838449001,0.3708430826663971,0.010956209152936935
MatineeCam_SM_2_vehicle1_camera_front_center,0.9305421113967896,0.04177987948060036,-2.1401026248931885,0.9286226630210876,-0.003911635838449001,0.3708430826663971,0.010956209152936935
MatineeCam_SM_3_vehicle1_camera_front_center,0.9305421113967896,0.04177987948060036,-2.1401026248931885,0.9286226630210876,-0.003911635838449001,0.3708430826663971,0.010956209152936935
MatineeCam_SM_4_vehicle1_camera_front_center,0.9305421113967896,0.04177987948060036,-2.1401026248931885,0.9286226630210876,-0.003911635838449001,0.3708430826663971,0.010956209152936935
MatineeCam_SM_5_vehicle1_camera_front_center,0.9305421113967896,0.04177987948060036,-2.1401026248931885,0.9286226630210876,-0.003911635838449001,0.3708430826663971,0.010956209152936935
MatineeCam_SM_6_vehicle1_camera_front_center,0.9305421113967896,0.04177987948060036,-2.1401026248931885,0.9286226630210876,-0.003911635838449001,0.3708430826663971,0.010956209152936935
Cone_7_vehicle1_camera_front_center,0.9305421113967896,0.04177987948060036,-2.1401026248931885,-0.39440956711769104,0.010513263754546642,-0.9188610911369324,-0.004981367848813534
